"","Term","Freq","id","class"
"954","直",1,229,"b"
"955","タイムリー",1,229,"b"
"956","手",2,229,"b"
"957","打",1,229,"b"
"958","日",1,229,"b"
"959","死",1,229,"b"
"960","点",3,229,"b"
"961","一",1,229,"b"
"962","１",2,229,"b"
"963","２",3,229,"b"
"964","３",3,229,"b"
"965","５",1,229,"b"
"966","８",1,229,"b"
"967","の",1,229,"b"
"968","れる",1,228,"b"
"969","かぶりつく",1,228,"b"
"970","する",1,228,"b"
"971","なる",2,228,"b"
"972","打つ",1,228,"b"
"973","捉える",1,228,"b"
"974","放つ",1,228,"b"
"975","果たす",1,228,"b"
"976","極める",1,228,"b"
"977","残す",1,228,"b"
"978","苦しむ",1,228,"b"
"979","迎える",3,228,"b"
"980","追い込む",1,228,"b"
"981","運ぶ",1,228,"b"
"982","くる",1,228,"b"
"983","マーク",1,228,"b"
"984","出場",1,228,"b"
"985","復調",1,228,"b"
"986","試合",1,228,"b"
"987","誕生",1,228,"b"
"988","連続",1,228,"b"
"989","－",1,228,"b"
"990","あたり",1,228,"b"
"991","きっかけ",1,228,"b"
"992","ただ者",1,228,"b"
"993","ケーキ",1,228,"b"
"994","スタメン",1,228,"b"
"995","ストライク",1,228,"b"
"996","ストレート",1,228,"b"
"997","ドラフト",1,228,"b"
"998","バースデー",1,228,"b"
"999","ボール",1,228,"b"
"1000","メットライフドーム",1,228,"b"
"1001","内野",1,228,"b"
"1002","写真",1,228,"b"
"1003","場面",1,228,"b"
"1004","大物",1,228,"b"
"1005","安打",2,228,"b"
"1006","実",1,228,"b"
"1007","左前",1,228,"b"
"1008","左翼",1,228,"b"
"1009","打席",3,228,"b"
"1010","新人",1,228,"b"
"1011","早",1,228,"b"
"1012","走者",1,228,"b"
"1013","結果",1,228,"b"
"1014","幸太郎",1,228,"b"
"1015","日本ハム",2,228,"b"
"1016","清宮",2,228,"b"
"1017","相内",1,228,"b"
"1018","西武",2,228,"b"
"1019","不振",1,228,"b"
"1020","ぶり",1,228,"b"
"1021","キロ",1,228,"b"
"1022","位",1,228,"b"
"1023","回",1,228,"b"
"1024","手",1,228,"b"
"1025","日",2,228,"b"
"1026","歳",1,228,"b"
"1027","死",1,228,"b"
"1028","番",1,228,"b"
"1029","二",1,228,"b"
"1030","１",7,228,"b"
"1031","２",3,228,"b"
"1032","４",2,228,"b"
"1033","５",1,228,"b"
"1034","６",1,228,"b"
"1035","７",1,228,"b"
"1036","９",1,228,"b"
"1037","する",2,227,"b"
"1038","弾き返す",1,227,"b"
"1039","弾む",1,227,"b"
"1040","投じる",1,227,"b"
"1041","放つ",1,227,"b"
"1042","生まれる",1,227,"b"
"1043","祝う",1,227,"b"
"1044","ヒット",1,227,"b"
"1045","出場",1,227,"b"
"1046","左前打",1,227,"b"
"1047","記録",1,227,"b"
"1048","試合",1,227,"b"
"1049","誕生",1,227,"b"
"1050","速報",2,227,"b"
"1051","連続",1,227,"b"
"1052","スコア",1,227,"b"
"1053","スタメン",1,227,"b"
"1054","ストライク",1,227,"b"
"1055","ノーヒット",1,227,"b"
"1056","ボール",1,227,"b"
"1057","久しぶり",1,227,"b"
"1058","内野",1,227,"b"
"1059","安打",3,227,"b"
"1060","左前",1,227,"b"
"1061","左翼",1,227,"b"
"1062","打席",4,227,"b"
"1063","打球",1,227,"b"
"1064","敵",1,227,"b"
"1065","月",1,227,"b"
"1066","楽天",1,227,"b"
"1067","直球",1,227,"b"
"1068","以来",1,227,"b"
"1069","自ら",1,227,"b"
"1070","幸太郎",1,227,"b"
"1071","日本ハム",2,227,"b"
"1072","清宮",4,227,"b"
"1073","相内",1,227,"b"
"1074","西武",3,227,"b"
"1075","ぶり",2,227,"b"
"1076","キロ",1,227,"b"
"1077","中",1,227,"b"
"1078","回",1,227,"b"
"1079","地",1,227,"b"
"1080","戦",2,227,"b"
"1081","手",1,227,"b"
"1082","日",4,227,"b"
"1083","球",1,227,"b"
"1084","番",1,227,"b"
"1085","目",1,227,"b"
"1086","対",1,227,"b"
"1087","1",3,227,"b"
"1088","12",2,227,"b"
"1089","146",1,227,"b"
"1090","19",1,227,"b"
"1091","2",2,227,"b"
"1092","25",2,227,"b"
"1093","4",2,227,"b"
"1094","5",1,227,"b"
"1095","7",1,227,"b"
"1096","ある",1,226,"b"
"1097","戻る",1,226,"b"
"1098","打つ",1,226,"b"
"1099","振る",1,226,"b"
"1100","放つ",2,226,"b"
"1101","苦しむ",1,226,"b"
"1102","負ける",1,226,"b"
"1103","運ぶ",1,226,"b"
"1104","くる",1,226,"b"
"1105","先制",1,226,"b"
"1106","練習",1,226,"b"
"1107","試合",1,226,"b"
"1108","連続",1,226,"b"
"1109","イースタン",1,226,"b"
"1110","ジャイアンツ",1,226,"b"
"1111","チャンス",1,226,"b"
"1112","ドラフト",1,226,"b"
"1113","二塁",1,226,"b"
"1114","内海",1,226,"b"
"1115","内野",1,226,"b"
"1116","初回",1,226,"b"
"1117","右",1,226,"b"
"1118","右翼",1,226,"b"
"1119","安打",1,226,"b"
"1120","左翼",1,226,"b"
"1121","当たり",1,226,"b"
"1122","打席",1,226,"b"
"1123","方向",2,226,"b"
"1124","本塁打",1,226,"b"
"1125","２ラン",1,226,"b"
"1126","ＢＣ",1,226,"b"
"1127","以来",1,226,"b"
"1128","時期",1,226,"b"
"1129","３月",1,226,"b"
"1130","５月",1,226,"b"
"1131","ヤクルト",2,226,"b"
"1132","宗",1,226,"b"
"1133","巨人",1,226,"b"
"1134","戸田",2,226,"b"
"1135","村上",1,226,"b"
"1136","栃木",1,226,"b"
"1137","菊池",1,226,"b"
"1138","西武",2,226,"b"
"1139","隆",1,226,"b"
"1140","公式",1,226,"b"
"1141","完璧",1,226,"b"
"1142","ぶり",1,226,"b"
"1143","キロ",1,226,"b"
"1144","位",1,226,"b"
"1145","号",1,226,"b"
"1146","戦",2,226,"b"
"1147","手",1,226,"b"
"1148","日",4,226,"b"
"1149","本",2,226,"b"
"1150","死",1,226,"b"
"1151","発",2,226,"b"
"1152","一",2,226,"b"
"1153","１",7,226,"b"
"1154","２",6,226,"b"
"1155","３",1,226,"b"
"1156","４",2,226,"b"
"1157","５",3,226,"b"
"1158","７",1,226,"b"
"1159","８",1,226,"b"
"1160","９",2,226,"b"
"1161","うち",1,226,"b"
"1162","こと",1,226,"b"
"1163","の",1,226,"b"
"1164","れる",2,225,"b"
"1165","かかる",1,225,"b"
"1166","する",2,225,"b"
"1167","痛める",1,225,"b"
"1168","いる",1,225,"b"
"1169","出場",1,225,"b"
"1170","復帰",1,225,"b"
"1171","抹消",1,225,"b"
"1172","登録",1,225,"b"
"1173","診断",1,225,"b"
"1174","骨折",1,225,"b"
"1175","グラシアル",1,225,"b"
"1176","内野",1,225,"b"
"1177","左手",1,225,"b"
"1178","市内",1,225,"b"
"1179","病院",1,225,"b"
"1180","薬指",1,225,"b"
"1181","見込み",1,225,"b"
"1182","ソフトバンク",1,225,"b"
"1183","福岡",1,225,"b"
"1184","西武",1,225,"b"
"1185","カ月",1,225,"b"
"1186","戦",1,225,"b"
"1187","手",1,225,"b"
"1188","日",2,225,"b"
"1189","２",4,225,"b"
"1190","３",1,225,"b"
"1191","４",1,225,"b"
"1192","５",1,225,"b"
"1193","する",2,224,"b"
"1194","できる",1,224,"b"
"1195","取る",1,224,"b"
"1196","奪う",1,224,"b"
"1197","放つ",2,224,"b"
"1198","続く",1,224,"b"
"1199","越える",1,224,"b"
"1200","運ぶ",1,224,"b"
"1201","リード",1,224,"b"
"1202","先制",1,224,"b"
"1203","先発",2,224,"b"
"1204","援護",1,224,"b"
"1205","油断",1,224,"b"
"1206","生還",1,224,"b"
"1207","自賛",1,224,"b"
"1208","連発",1,224,"b"
"1209","－",1,224,"b"
"1210","アーチ",1,224,"b"
"1211","フォーク",1,224,"b"
"1212","一塁",1,224,"b"
"1213","中段",1,224,"b"
"1214","内野",1,224,"b"
"1215","写真",1,224,"b"
"1216","山賊",1,224,"b"
"1217","左",1,224,"b"
"1218","左翼",1,224,"b"
"1219","席",1,224,"b"
"1220","打線",1,224,"b"
"1221","本塁打",1,224,"b"
"1222","点",1,224,"b"
"1223","相手",1,224,"b"
"1224","笑顔",1,224,"b"
"1225","自画",1,224,"b"
"1226","２ラン",1,224,"b"
"1227","前夜",1,224,"b"
"1228","メットライフドーム",1,224,"b"
"1229","ロッテ",1,224,"b"
"1230","中田",2,224,"b"
"1231","日本ハム",2,224,"b"
"1232","翔",1,224,"b"
"1233","西武",2,224,"b"
"1234","高梨",1,224,"b"
"1235","完璧",1,224,"b"
"1236","貪欲",1,224,"b"
"1237","キロ",1,224,"b"
"1238","内",1,224,"b"
"1239","号",1,224,"b"
"1240","回",1,224,"b"
"1241","戦",2,224,"b"
"1242","手",1,224,"b"
"1243","日",2,224,"b"
"1244","死",1,224,"b"
"1245","相",1,224,"b"
"1246","１",4,224,"b"
"1247","２",6,224,"b"
"1248","４",1,224,"b"
"1249","５",2,224,"b"
"1250","８",1,224,"b"
"1251","９",1,224,"b"
"1252","の",1,224,"b"
"1253","する",5,223,"b"
"1254","なる",1,223,"b"
"1255","仕掛ける",1,223,"b"
"1256","入る",1,223,"b"
"1257","喫する",1,223,"b"
"1258","奪い取る",1,223,"b"
"1259","奪う",1,223,"b"
"1260","放つ",1,223,"b"
"1261","止まる",1,223,"b"
"1262","迎える",1,223,"b"
"1263","飛び出す",1,223,"b"
"1264","飾る",1,223,"b"
"1265","いる",1,223,"b"
"1266","リード",1,223,"b"
"1267","先制",2,223,"b"
"1268","先発",1,223,"b"
"1269","出塁",1,223,"b"
"1270","得点",1,223,"b"
"1271","攻撃",1,223,"b"
"1272","攻略",1,223,"b"
"1273","爆発",2,223,"b"
"1274","猛攻",1,223,"b"
"1275","苦戦",1,223,"b"
"1276","試合",1,223,"b"
"1277","速報",2,223,"b"
"1278","連勝",1,223,"b"
"1279","連打",1,223,"b"
"1280","連敗",1,223,"b"
"1281","連続",1,223,"b"
"1282","開幕",1,223,"b"
"1283","カード",1,223,"b"
"1284","コイ",1,223,"b"
"1285","スコア",1,223,"b"
"1286","スタジアム",1,223,"b"
"1287","ソロ",2,223,"b"
"1288","チーム",1,223,"b"
"1289","ナゴヤドーム",1,223,"b"
"1290","バックスクリーン",2,223,"b"
"1291","三塁打",1,223,"b"
"1292","中堅",1,223,"b"
"1293","二塁打",2,223,"b"
"1294","先頭",1,223,"b"
"1295","四球",1,223,"b"
"1296","回",1,223,"b"
"1297","安打",1,223,"b"
"1298","左",2,223,"b"
"1299","怒涛",1,223,"b"
"1300","打席",1,223,"b"
"1301","打線",3,223,"b"
"1302","打者",1,223,"b"
"1303","投手",1,223,"b"
"1304","曾澤",1,223,"b"
"1305","本拠地",3,223,"b"
"1306","柳",1,223,"b"
"1307","無得点",1,223,"b"
"1308","皮切り",1,223,"b"
"1309","適時",5,223,"b"
"1310","その後",1,223,"b"
"1311","一挙",2,223,"b"
"1312","マツダ",1,223,"b"
"1313","中日",3,223,"b"
"1314","也",1,223,"b"
"1315","大瀬",1,223,"b"
"1316","広島",4,223,"b"
"1317","田中",1,223,"b"
"1318","良",1,223,"b"
"1319","菊池",1,223,"b"
"1320","裕也",1,223,"b"
"1321","西川",1,223,"b"
"1322","誠",1,223,"b"
"1323","野間",1,223,"b"
"1324","鈴木",2,223,"b"
"1325","大量",1,223,"b"
"1326","中",1,223,"b"
"1327","号",2,223,"b"
"1328","戦",1,223,"b"
"1329","打",2,223,"b"
"1330","日",2,223,"b"
"1331","死",1,223,"b"
"1332","点",2,223,"b"
"1333","対",1,223,"b"
"1334","1",1,223,"b"
"1335","2",3,223,"b"
"1336","25",2,223,"b"
"1337","3",1,223,"b"
"1338","4",1,223,"b"
"1339","5",4,223,"b"
"1340","6",2,223,"b"
"1341","れる",1,222,"b"
"1342","する",1,222,"b"
"1343","なる",1,222,"b"
"1344","入る",1,222,"b"
"1345","受ける",1,222,"b"
"1346","放つ",1,222,"b"
"1347","運ぶ",1,222,"b"
"1348","いる",1,222,"b"
"1349","お祝い",1,222,"b"
"1350","カウント",1,222,"b"
"1351","先発",1,222,"b"
"1352","出場",1,222,"b"
"1353","応援",1,222,"b"
"1354","拍手",1,222,"b"
"1355","用意",1,222,"b"
"1356","祝福",1,222,"b"
"1357","試合",2,222,"b"
"1358","誕生",1,222,"b"
"1359","ケーキ",1,222,"b"
"1360","スタメン",1,222,"b"
"1361","ストライク",1,222,"b"
"1362","ソング",1,222,"b"
"1363","ドラフト",1,222,"b"
"1364","バット",1,222,"b"
"1365","バースデー",2,222,"b"
"1366","ボール",1,222,"b"
"1367","メロディー",1,222,"b"
"1368","先",1,222,"b"
"1369","内野",1,222,"b"
"1370","右翼",1,222,"b"
"1371","外角",1,222,"b"
"1372","安打",2,222,"b"
"1373","左前",1,222,"b"
"1374","左翼",1,222,"b"
"1375","席",1,222,"b"
"1376","打席",3,222,"b"
"1377","楽天",1,222,"b"
"1378","死",1,222,"b"
"1379","球場",1,222,"b"
"1380","自身",1,222,"b"
"1381","以来",1,222,"b"
"1382","全体",1,222,"b"
"1383","前",1,222,"b"
"1384","ハッピーバースデー・トゥー・ユー",1,222,"b"
"1385","メットライフドーム",1,222,"b"
"1386","幸太郎",1,222,"b"
"1387","日本ハム",3,222,"b"
"1388","札幌",1,222,"b"
"1389","清宮",1,222,"b"
"1390","相内",1,222,"b"
"1391","西武",3,222,"b"
"1392","ぶり",1,222,"b"
"1393","キロ",1,222,"b"
"1394","位",1,222,"b"
"1395","回",2,222,"b"
"1396","団",1,222,"b"
"1397","戦",2,222,"b"
"1398","手",1,222,"b"
"1399","日",3,222,"b"
"1400","歳",1,222,"b"
"1401","番",1,222,"b"
"1402","１",9,222,"b"
"1403","２",5,222,"b"
"1404","４",1,222,"b"
"1405","５",2,222,"b"
"1406","６",1,222,"b"
"1407","７",1,222,"b"
"1408","９",3,222,"b"
"1409","際",1,222,"b"
"1410","れる",2,221,"b"
"1411","あげる",1,221,"b"
"1412","する",5,221,"b"
"1413","できる",1,221,"b"
"1414","入る",1,221,"b"
"1415","応える",1,221,"b"
"1416","思い切る",1,221,"b"
"1417","思う",1,221,"b"
"1418","打つ",1,221,"b"
"1419","放つ",1,221,"b"
"1420","苦しむ",1,221,"b"
"1421","見せる",1,221,"b"
"1422","いく",1,221,"b"
"1423","いる",1,221,"b"
"1424","カウント",1,221,"b"
"1425","仕事",1,221,"b"
"1426","先発",1,221,"b"
"1427","出場",2,221,"b"
"1428","復調",1,221,"b"
"1429","抹消",1,221,"b"
"1430","攻略",1,221,"b"
"1431","登録",1,221,"b"
"1432","起用",1,221,"b"
"1433","追加",1,221,"b"
"1434","連続",1,221,"b"
"1435","開幕",1,221,"b"
"1436","チャンス",1,221,"b"
"1437","バッティング",1,221,"b"
"1438","三塁",2,221,"b"
"1439","二塁打",1,221,"b"
"1440","内野",1,221,"b"
"1441","回",1,221,"b"
"1442","左翼",1,221,"b"
"1443","打席",1,221,"b"
"1444","打率",1,221,"b"
"1445","方向",1,221,"b"
"1446","最低限",1,221,"b"
"1447","柳",2,221,"b"
"1448","気配",1,221,"b"
"1449","適時",3,221,"b"
"1450","選手",1,221,"b"
"1451","一挙",1,221,"b"
"1452","５月",2,221,"b"
"1453","セ・リーグ",1,221,"b"
"1454","マツダ",1,221,"b"
"1455","中日",2,221,"b"
"1456","大瀬",1,221,"b"
"1457","広島",2,221,"b"
"1458","田中",1,221,"b"
"1459","良",1,221,"b"
"1460","菊池",1,221,"b"
"1461","西川",2,221,"b"
"1462","龍",1,221,"b"
"1463","不振",1,221,"b"
"1464","年",1,221,"b"
"1465","手",1,221,"b"
"1466","打",2,221,"b"
"1467","日",2,221,"b"
"1468","死",1,221,"b"
"1469","点",2,221,"b"
"1470","番",1,221,"b"
"1471","線",1,221,"b"
"1472","者",1,221,"b"
"1473","軍",2,221,"b"
"1474","馬",1,221,"b"
"1475","・",1,221,"b"
"1476","一",1,221,"b"
"1477","０",3,221,"b"
"1478","１",6,221,"b"
"1479","２",7,221,"b"
"1480","３",1,221,"b"
"1481","４",1,221,"b"
"1482","５",1,221,"b"
"1483","６",2,221,"b"
"1484","８",4,221,"b"
"1485","こと",1,221,"b"
"1486","れる",1,220,"b"
"1487","する",1,220,"b"
"1488","なる",1,220,"b"
"1489","喜ぶ",1,220,"b"
"1490","帰る",1,220,"b"
"1491","打てる",1,220,"b"
"1492","放つ",1,220,"b"
"1493","追いつく",1,220,"b"
"1494","くる",1,220,"b"
"1495","先制",1,220,"b"
"1496","出場",1,220,"b"
"1497","宣",1,220,"b"
"1498","試合",1,220,"b"
"1499","連続",1,220,"b"
"1500","アーチ",1,220,"b"
"1501","チャンス",1,220,"b"
"1502","ファン",1,220,"b"
"1503","一塁",1,220,"b"
"1504","中堅",1,220,"b"
"1505","久々",1,220,"b"
"1506","初回",1,220,"b"
"1507","同点",1,220,"b"
"1508","外野",1,220,"b"
"1509","左翼",1,220,"b"
"1510","本塁打",1,220,"b"
"1511","無死",1,220,"b"
"1512","皆様",1,220,"b"
"1513","親",1,220,"b"
"1514","２ラン",1,220,"b"
"1515","以来",1,220,"b"
"1516","前",1,220,"b"
"1517","直後",1,220,"b"
"1518","１０月",1,220,"b"
"1519","ヤクルト",2,220,"b"
"1520","広島",1,220,"b"
"1521","石田",1,220,"b"
"1522","神宮",4,220,"b"
"1523","青木",1,220,"b"
"1524","ＤｅＮＡ",1,220,"b"
"1525","ぶり",1,220,"b"
"1526","号",1,220,"b"
"1527","年",1,220,"b"
"1528","戦",1,220,"b"
"1529","手",1,220,"b"
"1530","日",3,220,"b"
"1531","点",1,220,"b"
"1532","番",1,220,"b"
"1533","１",3,220,"b"
"1534","２",7,220,"b"
"1535","３",1,220,"b"
"1536","４",1,220,"b"
"1537","５",1,220,"b"
"1538","６",1,220,"b"
"1539","８",1,220,"b"
"1540","せる",1,219,"b"
"1541","られる",1,219,"b"
"1542","ある",1,219,"b"
"1543","いく",1,219,"b"
"1544","いただく",1,219,"b"
"1545","する",4,219,"b"
"1546","ほおばる",1,219,"b"
"1547","切る",1,219,"b"
"1548","打つ",1,219,"b"
"1549","来る",1,219,"b"
"1550","輝く",1,219,"b"
"1551","迎える",3,219,"b"
"1552","いる",2,219,"b"
"1553","スタート",1,219,"b"
"1554","デビュー",1,219,"b"
"1555","低迷",1,219,"b"
"1556","用意",1,219,"b"
"1557","練習",1,219,"b"
"1558","苦笑い",1,219,"b"
"1559","試合",2,219,"b"
"1560","誕生",2,219,"b"
"1561","連続",1,219,"b"
"1562","－",1,219,"b"
"1563","クリ",1,219,"b"
"1564","ケーキ",2,219,"b"
"1565","ドラフト",1,219,"b"
"1566","バースデー",1,219,"b"
"1567","プロ",1,219,"b"
"1568","世界",1,219,"b"
"1569","内野",1,219,"b"
"1570","写真",1,219,"b"
"1571","報道陣",1,219,"b"
"1572","安打",2,219,"b"
"1573","打率",1,219,"b"
"1574","目",1,219,"b"
"1575","豪快",1,219,"b"
"1576","野球",2,219,"b"
"1577","高校",1,219,"b"
"1578","ここ",1,219,"b"
"1579","今月",1,219,"b"
"1580","全体",1,219,"b"
"1581","前",2,219,"b"
"1582","パ",1,219,"b"
"1583","メットライフドーム",1,219,"b"
"1584","幸太郎",1,219,"b"
"1585","日本ハム",3,219,"b"
"1586","清宮",2,219,"b"
"1587","西武",1,219,"b"
"1588","いろいろ",1,219,"b"
"1589","位",1,219,"b"
"1590","分",1,219,"b"
"1591","割",1,219,"b"
"1592","手",1,219,"b"
"1593","日",4,219,"b"
"1594","歳",2,219,"b"
"1595","軍",1,219,"b"
"1596","１",5,219,"b"
"1597","２",2,219,"b"
"1598","４",1,219,"b"
"1599","５",3,219,"b"
"1600","７",1,219,"b"
"1601","８",1,219,"b"
"1602","９",2,219,"b"
"1603","こと",1,219,"b"
"1604","する",2,218,"b"
"1605","たたく",1,218,"b"
"1606","なる",1,218,"b"
"1607","入る",1,218,"b"
"1608","出来る",1,218,"b"
"1609","帰る",1,218,"b"
"1610","打つ",3,218,"b"
"1611","打てる",1,218,"b"
"1612","放つ",1,218,"b"
"1613","続く",1,218,"b"
"1614","話す",1,218,"b"
"1615","逆らう",1,218,"b"
"1616","運ぶ",1,218,"b"
"1617","くる",1,218,"b"
"1618","イメージ",1,218,"b"
"1619","コメント",1,218,"b"
"1620","宣",1,218,"b"
"1621","復帰",2,218,"b"
"1622","直撃",1,218,"b"
"1623","－",2,218,"b"
"1624","かたち",1,218,"b"
"1625","ストレート",2,218,"b"
"1626","ソロ",1,218,"b"
"1627","ファン",1,218,"b"
"1628","ポール",1,218,"b"
"1629","一塁",1,218,"b"
"1630","内野",1,218,"b"
"1631","初回",1,218,"b"
"1632","同点",1,218,"b"
"1633","外角",1,218,"b"
"1634","外野",1,218,"b"
"1635","左翼",2,218,"b"
"1636","席",1,218,"b"
"1637","打席",1,218,"b"
"1638","本塁打",1,218,"b"
"1639","無死",1,218,"b"
"1640","皆様",1,218,"b"
"1641","直球",1,218,"b"
"1642","親",1,218,"b"
"1643","２ラン",1,218,"b"
"1644","ＤｅＮＡ",1,218,"b"
"1645","その後",1,218,"b"
"1646","前",2,218,"b"
"1647","ヤクルト",2,218,"b"
"1648","和洋",1,218,"b"
"1649","畠山",1,218,"b"
"1650","石田",1,218,"b"
"1651","神宮",3,218,"b"
"1652","青木",2,218,"b"
"1653","さん",1,218,"b"
"1654","ぶり",1,218,"b"
"1655","号",3,218,"b"
"1656","回",1,218,"b"
"1657","年",1,218,"b"
"1658","後",1,218,"b"
"1659","手",2,218,"b"
"1660","日",1,218,"b"
"1661","死",1,218,"b"
"1662","番",1,218,"b"
"1663","通り",1,218,"b"
"1664","０",1,218,"b"
"1665","１",3,218,"b"
"1666","２",5,218,"b"
"1667","４",1,218,"b"
"1668","５",3,218,"b"
"1669","７",1,218,"b"
"1670","こと",1,218,"b"
"1671","つもり",1,218,"b"
"1672","の",2,218,"b"
"1673","せる",1,217,"b"
"1674","かける",1,217,"b"
"1675","する",1,217,"b"
"1676","なる",2,217,"b"
"1677","入る",1,217,"b"
"1678","受ける",1,217,"b"
"1679","叩き込む",1,217,"b"
"1680","広げる",2,217,"b"
"1681","座る",1,217,"b"
"1682","捉える",1,217,"b"
"1683","放つ",1,217,"b"
"1684","越える",1,217,"b"
"1685","迎える",1,217,"b"
"1686","迫る",1,217,"b"
"1687","静まり返る",1,217,"b"
"1688","響かせる",1,217,"b"
"1689","食らう",1,217,"b"
"1690","リード",3,217,"b"
"1691","先発",2,217,"b"
"1692","出塁",1,217,"b"
"1693","試合",1,217,"b"
"1694","アーチ",2,217,"b"
"1695","カルロス・ペゲーロ",1,217,"b"
"1696","シンカー",1,217,"b"
"1697","チームメート",1,217,"b"
"1698","デッドボール",1,217,"b"
"1699","トップ",1,217,"b"
"1700","バックスクリーン",3,217,"b"
"1701","ペゲーロ",2,217,"b"
"1702","ボール",1,217,"b"
"1703","ヤフオクドーム",1,217,"b"
"1704","ラン",2,217,"b"
"1705","リーグ",1,217,"b"
"1706","ワースト",1,217,"b"
"1707","中堅",1,217,"b"
"1708","動画",1,217,"b"
"1709","回",1,217,"b"
"1710","外野",1,217,"b"
"1711","快音",1,217,"b"
"1712","打球",1,217,"b"
"1713","敵",3,217,"b"
"1714","本塁打",1,217,"b"
"1715","楽天",1,217,"b"
"1716","横",1,217,"b"
"1717","特大",2,217,"b"
"1718","真ん中",1,217,"b"
"1719","頭上",1,217,"b"
"1720","KO",1,217,"b"
"1721","キング",1,217,"b"
"1722","ソフトバンク",2,217,"b"
"1723","中田",1,217,"b"
"1724","今江",1,217,"b"
"1725","山川",1,217,"b"
"1726","東浜",3,217,"b"
"1727","柳田",1,217,"b"
"1728","西武",1,217,"b"
"1729","遥か",1,217,"b"
"1730","号",2,217,"b"
"1731","地",3,217,"b"
"1732","差",2,217,"b"
